text,start,end,movie,scaled_start,scaled_end,cmd_filename,imdbid,movie_title,cmd_clip_idx
"Wearing the sparkly dress, she picks up her guitar.",5154.811,5157.116,6785,100.12137298562853,102.42571748017782,2017/ETC85CgzTHM,tt3470600,Sing,7
Johnny's dad sprints across the rooftops.,5158.599,5160.484,6785,103.8505277064378,105.8505277064378,2017/ETC85CgzTHM,tt3470600,Sing,7
Johnny looks to the side.,5188.129,5189.33,6785,133.03022710205403,135.03022710205403,2017/ETC85CgzTHM,tt3470600,Sing,7
"In the wings, crawly motions to the audience and bows.",5189.81,5192.331,6785,135.11041982498736,137.63070289256106,2017/ETC85CgzTHM,tt3470600,Sing,7
"Johnny bows, then walks off stage.",5192.991,5194.812,6785,138.20075626726336,140.20075626726336,2017/ETC85CgzTHM,tt3470600,Sing,7
Mina walks on stage and knocks over the mic.,5664.592,5666.653,6785,25.14473209392591,27.205720165437427,2017/lzJV7k-LiC4,tt3470600,Sing,10
Mike laughs and walks off.,5670.474,5671.835,6785,30.70719411,32.70719411,2017/lzJV7k-LiC4,tt3470600,Sing,10
Eddie fixes the mic.,5674.556,5675.456,6785,34.55867182061931,36.55867182061931,2017/lzJV7k-LiC4,tt3470600,Sing,10
Mina glances at Buster.,5679.418,5680.638,6785,39.58064275469388,41.58064275469388,2017/lzJV7k-LiC4,tt3470600,Sing,10
She faces the large crowd.,5685.164,5686.564,6785,45.41660897756539,47.41660897756539,2017/lzJV7k-LiC4,tt3470600,Sing,10
The pretty mouse hits the bear with the car door and Mike flies out.,5788.129,5791.231,6785,148.68101709647047,151.78299914296565,2017/lzJV7k-LiC4,tt3470600,Sing,10
"The stage backdrop falls, revealing the full moon behind Mina.",5823.06,5826.262,6785,183.6118149256548,186.81379639337743,2017/lzJV7k-LiC4,tt3470600,Sing,10
Ethan and Isaac step to a large floor piano.,896.657,898.918,7933,1.6445778917970548,3.906535063037616,2016/b-_C0lWgga0,tt3530002,The Night Before,1
They share a nod and Isaac steps on a key.,900.785,902.806,7933,5.774325438405198,7.796181008098874,2016/b-_C0lWgga0,tt3530002,The Night Before,1
Ethan steps on other keys.,909.987,911.268,7933,14.620992160181231,16.62099216018123,2016/b-_C0lWgga0,tt3530002,The Night Before,1
Chris holds a toy megaphone.,922.37,923.69,7933,27.02874263179182,29.02874263179182,2016/b-_C0lWgga0,tt3530002,The Night Before,1
"Using a pipe, Mr. Green smokes a sample of weed.",1199.31,1201.992,7933,54.18600000000015,56.868000000000166,2016/w4-b-D0iByQ,tt3530002,The Night Before,2
Chris takes a hit.,1221.218,1222.098,7933,75.53400000000022,77.53400000000022,2016/w4-b-D0iByQ,tt3530002,The Night Before,2
An overhead light shines on him.,1225.381,1226.882,7933,80.00750000000028,82.00750000000028,2016/w4-b-D0iByQ,tt3530002,The Night Before,2
A bell hanging from the rearview mirror sways.,1229.283,1231.645,7933,84.159,86.52100000000019,2016/w4-b-D0iByQ,tt3530002,The Night Before,2
Mr. Green taps his thumb and index finger together.,1241.951,1244.554,7933,96.82700000000024,99.43000000000028,2016/w4-b-D0iByQ,tt3530002,The Night Before,2
He taps his fingers.,1249.878,1250.859,7933,104.24450000000012,106.24450000000012,2016/w4-b-D0iByQ,tt3530002,The Night Before,2
"Returning to Sarah, he hands her the now red tit of drink.",1796.449,1799.47,7933,121.00008726580394,124.0217415463733,2016/NHDA6rk-bek,tt3530002,The Night Before,4
She takes a sip.,1806.292,1807.052,7933,130.22530133738968,132.22530133738968,2016/NHDA6rk-bek,tt3530002,The Night Before,4
She takes the wrong phone.,1861.306,1862.426,7933,185.4312551148633,187.4312551148633,2016/NHDA6rk-bek,tt3530002,The Night Before,4
Chris searches his jacket.,2039.483,2040.724,7933,89.3135,91.3135,2016/IgrJkJ8NYrw,tt3530002,The Night Before,5
"Outside, Isaac joins Mr. Green in his parked car.",2223.725,2227.207,7933,22.28600000000007,25.76800000000004,2016/VLXwMhs4ODU,tt3530002,The Night Before,6
Isaac touches Mr. Green's hand.,2265.677,2267.378,7933,64.08850000000032,66.08850000000032,2016/VLXwMhs4ODU,tt3530002,The Night Before,6
He touches Isaac's face.,2286.861,2288.121,7933,85.05200000000018,87.05200000000018,2016/VLXwMhs4ODU,tt3530002,The Night Before,6
"Mr. Green smokes a sample of weed, then offers some to Isaac.",2337.683,2340.964,7933,136.2440000000002,139.52500000000015,2016/VLXwMhs4ODU,tt3530002,The Night Before,6
He hands over the pipe.,2353.0,2354.001,7933,151.0615000000003,153.0615000000003,2016/VLXwMhs4ODU,tt3530002,The Night Before,6
Isaac takes a long hit.,2356.082,2357.343,7933,154.27350000000007,156.27350000000007,2016/VLXwMhs4ODU,tt3530002,The Night Before,6
She knocks down a woman's gifts.,2868.686,2870.128,7933,14.609000000000382,16.609000000000382,2016/oQjMZTetuEg,tt3530002,The Night Before,7
"She steals the new weed, then drops toy cars.",2914.613,2917.114,7933,60.81500000000007,63.31600000000027,2016/oQjMZTetuEg,tt3530002,The Night Before,7
He slips the weed.,2917.955,2919.015,7933,63.68700000000014,65.68700000000014,2016/oQjMZTetuEg,tt3530002,The Night Before,7
They continue the form.,2952.239,2954.541,7933,98.44100000000029,100.74300000000042,2016/oQjMZTetuEg,tt3530002,The Night Before,7
The driver speeds around the corner and approaches an intersection.,2960.345,2963.727,7933,106.54700000000004,109.92900000000012,2016/oQjMZTetuEg,tt3530002,The Night Before,7
A tow truck slams into the side of the limo.,2978.238,2981.94,7933,124.44000000000008,128.1420000000003,2016/oQjMZTetuEg,tt3530002,The Night Before,7
The limo spins to a stop as the truck continues through the intersection.,2981.98,2985.542,7933,128.18200000000027,131.74400000000017,2016/oQjMZTetuEg,tt3530002,The Night Before,7
The friends run to a parked horse-drawn sleigh.,3005.913,3008.135,7933,152.11500000000026,154.33700000000047,2016/oQjMZTetuEg,tt3530002,The Night Before,7
A chain attached to a pole stops the sleigh sending Isaac flying.,3018.62,3021.802,7933,164.82200000000014,168.0040000000004,2016/oQjMZTetuEg,tt3530002,The Night Before,7
He grips the reins and the horses drag him down the street.,3022.582,3025.063,7933,168.78400000000013,171.26500000000036,2016/oQjMZTetuEg,tt3530002,The Night Before,7
An oncoming taxi swerves to avoid him.,3030.099,3036.567,7933,176.3010000000004,182.76900000000023,2016/oQjMZTetuEg,tt3530002,The Night Before,7
He faces a Nativity statue.,3125.434,3127.015,7933,30.18685546436633,32.18685546436633,2016/svytEWJK6Qk,tt3530002,The Night Before,8
He looks over from the Nativity scene.,3153.634,3155.235,7933,58.39630079479933,60.39630079479933,2016/svytEWJK6Qk,tt3530002,The Night Before,8
"Holding the staff, he joins her.",3158.476,3160.017,7933,63.20820618047961,65.20820618,2016/svytEWJK6Qk,tt3530002,The Night Before,8
They hug.,3166.14,3166.58,7933,70.32156631369595,72.32156631369595,2016/svytEWJK6Qk,tt3530002,The Night Before,8
He gives a serious look.,3252.988,3254.169,7933,157.5383514094906,159.5383514094906,2016/svytEWJK6Qk,tt3530002,The Night Before,8
Isaac nods.,3490.561,3491.201,7933,36.90400000000024,38.90400000000024,2016/kptIt3LwGWc,tt3530002,The Night Before,9
"Facing forward, he locks eyes with a baby a few rows in front of him.",3491.622,3494.985,7933,38.645,42.00800000000029,2016/kptIt3LwGWc,tt3530002,The Night Before,9
The baby talks.,3499.572,3500.433,7933,46.02550000000022,48.02550000000022,2016/kptIt3LwGWc,tt3530002,The Night Before,9
He spots a crucifix.,3520.946,3522.087,7933,67.53950000000012,69.53950000000012,2016/kptIt3LwGWc,tt3530002,The Night Before,9
Isaac moves to the aisle and vomits.,3557.345,3559.085,7933,104.2380000000001,106.2380000000001,2016/kptIt3LwGWc,tt3530002,The Night Before,9
"Standing in the aisle, Isaac points to the front of the church.",3576.77,3579.491,7933,123.79300000000018,126.51400000000018,2016/kptIt3LwGWc,tt3530002,The Night Before,9
Isaac checks his phone.,5101.186,5102.207,7933,64.11149999999992,66.11149999999992,2016/3IiKTJztqFY,tt3530002,The Night Before,10
He looks at Chris and Ethan.,5127.46,5128.681,7933,90.48549999999967,92.48549999999967,2016/3IiKTJztqFY,tt3530002,The Night Before,10
They run down the pier.,5134.003,5134.963,7933,96.898,98.898,2016/3IiKTJztqFY,tt3530002,The Night Before,10
They get into Mr. Green's car and speed off.,5153.124,5155.305,7933,116.53899999999966,118.72000000000016,2016/3IiKTJztqFY,tt3530002,The Night Before,10
"On the sidewalk, Mr. Green lights a joint.",5157.966,5160.107,7933,121.3810000000002,123.52199999999982,2016/3IiKTJztqFY,tt3530002,The Night Before,10
He sprouts angel wings and soars overhead.,5164.708,5167.049,7933,128.12299999999948,130.46399999999983,2016/3IiKTJztqFY,tt3530002,The Night Before,10
Orange spots the Alpha team agents approaching among the fleeing demonstrators.,1284.724,1288.466,5195,55.43100000000005,59.173000000000016,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
They head into the crowd.,1290.486,1291.527,5195,60.7135,62.7135,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
Born glances back at the agents.,1307.224,1308.824,5195,77.73100000000012,79.73100000000012,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
An agent aims his monocular at Born.,1318.608,1320.589,5195,89.30550000000007,91.30550000000008,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
Dewey and the others watch the video feed.,1321.49,1323.31,5195,92.107,94.107,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
"Now, Born and Nicky split up.",1327.472,1329.333,5195,98.10950000000015,100.10950000000015,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
The agents draw their pistols and follow Born towards Park Trains.,1342.369,1345.451,5195,113.07600000000004,116.15800000000016,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
Demonstrators rush past the former operative.,1348.214,1350.556,5195,118.92100000000008,121.26300000000018,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
Born grabs a man's Molotov cocktail.,1351.116,1353.198,5195,121.82300000000012,123.90500000000024,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
He throws it on the platform behind him.,1353.759,1355.44,5195,124.30650000000018,126.30650000000018,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
The Alpha team agents move quickly toward the stock train.,1357.662,1360.284,5195,128.36900000000017,130.99100000000024,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
They halt as the flames from the Molotov Cocktail swell on the platform.,1363.032,1366.432,5195,133.73900000000006,137.13900000000015,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
The agents slowly move past the fire and peer inside the empty passenger train.,1367.373,1371.313,5195,138.08000000000018,142.02000000000024,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
Bourne emerges and hits the bald agent.,1374.234,1376.094,5195,144.87100000000012,146.87100000000012,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
"He slams the dark-haired agent around, then knocks him out against the ticket machine.",1378.295,1382.116,5195,149.0020000000002,152.82300000000012,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
He takes the agent's handgun.,1384.136,1385.357,5195,154.4535000000001,156.4535000000001,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
"Riot police spot Bourne, who then drops the gun and flees.",1387.483,1390.746,5195,158.19000000000008,161.45300000000023,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
Two officers rush towards him.,1391.406,1392.828,5195,161.8240000000001,163.8240000000001,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
"On the train, Bourne pulls an emergency alarm.",1394.769,1396.871,5195,165.47600000000014,167.57800000000023,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
The officers continue pursuit as Bourne makes his way back into the crowd.,1397.451,1400.834,5195,168.15800000000016,171.5410000000002,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
In the control room.,1402.655,1403.416,5195,172.7425000000001,174.7425000000001,2017/zb5RJyrk4gc,tt4196776,Jason Bourne,2
One of the pursuing officers runs toward Bourne.,1518.303,1521.745,5195,2.483999999999924,5.925999999999704,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
"The former operative takes him down with ease, then tackles another officer off a motorcycle.",1522.226,1527.789,5195,6.406999999999925,11.97,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
Other mounted officers watch Bourne steal the bike.,1530.17,1532.652,5195,14.350999999999884,16.832999999999856,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
Bourne flees the crowded square on the motorcycle.,1535.434,1537.615,5195,19.61499999999978,21.79599999999982,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
A few motorcycle officers give chase.,1541.497,1543.318,5195,25.58849999999984,27.58849999999984,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
"Bourne leads the officers toward the demonstrators, spraying the high-pressure hose.",1552.522,1556.364,5195,36.70299999999975,40.544999999999845,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
"He avoids the stream of water, which knocks officers off of three bikes.",1556.964,1560.446,5195,41.14499999999976,44.626999999999725,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
Bourne continues through the city.,1562.747,1565.148,5195,46.92799999999989,49.32899999999972,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
The asset speeds through the crowded streets.,1574.391,1576.412,5195,58.57199999999989,60.59299999999985,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
Nikki pushes by a demonstrator as she flees from the agents.,1580.434,1583.456,5195,64.61499999999978,67.63699999999972,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
Born speeds down a road.,1588.379,1589.68,5195,72.2105,74.2105,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
He grabs a small riot gun from a compartment on the side of the motorcycle.,1591.501,1596.184,5195,75.68199999999979,80.36499999999978,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
Nikki rushes to the edge of the square by a statue.,1598.565,1600.886,5195,82.74599999999987,85.06699999999978,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
An agent marches toward her.,1601.987,1603.288,5195,85.81849999999986,87.81849999999986,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
Nikki picks up a fallen pipe from the ground.,1611.875,1613.857,5195,96.047,98.047,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
She spots the black van arriving.,1614.678,1616.3,5195,98.66999999999985,100.66999999999985,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
The two agents surround her.,1618.101,1619.283,5195,101.87299999999982,103.87299999999982,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
Bourne approaches from the opposite way.,1621.024,1622.606,5195,104.99599999999975,106.99599999999975,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
"He fires a gas canister into the van, and it crashes.",1623.947,1626.69,5195,108.1279999999997,110.87099999999988,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
Bourne hits an agent with the gun.,1627.991,1629.633,5195,111.99299999999982,113.99299999999982,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
Nikki knocks out the other agent with the pipe.,1629.833,1631.654,5195,113.92449999999984,115.92449999999984,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
Niki climbs on the back of Bourne's motorcycle.,1641.286,1643.667,5195,125.46699999999989,127.84799999999971,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
The asset's silver hatchback speeds toward them.,1645.048,1647.429,5195,129.2289999999998,131.6099999999999,2017/Wnocz8UrhQw,tt4196776,Jason Bourne,3
He gains on Bourne and Niki.,1657.615,1659.016,5195,2.540499999999952,4.540499999999952,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
They weave past small explosions in the street.,1660.417,1662.718,5195,5.641999999999825,7.942999999999984,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
Heather types on a keyboard.,1664.5,1665.621,5195,9.285499999999956,11.285499999999956,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
Born comes to a blocked off road and turns right.,1679.026,1681.347,5195,24.250999999999976,26.57199999999989,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
The asset follows.,1681.847,1682.788,5195,26.542499999999905,28.542499999999905,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
The chase continues on another crowded street.,1686.369,1688.51,5195,31.593999999999824,33.735,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
Heather looks at a satellite feed Icons show the target and asset.,1691.832,1695.133,5195,37.057000000000016,40.35799999999995,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
The asset follows Bourne and Nicky toward a barricaded intersection.,1699.896,1703.077,5195,45.12099999999987,48.30199999999991,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
They turn left onto a narrow street.,1703.537,1705.198,5195,48.59249999999997,50.59249999999997,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
"On the satellite feed, a line maps out the target's predicted route.",1709.16,1712.502,5195,54.38499999999999,57.72699999999986,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
The chase continues around a sharp bend.,1717.304,1719.205,5195,62.47949999999992,64.47949999999992,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
Bourne rides up a slope past a group of riot police.,1723.411,1726.032,5195,68.63599999999997,71.25699999999983,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
The asset follows close behind.,1726.553,1728.073,5195,71.53800000000001,73.53800000000001,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
A Molotov cocktail explodes on the road.,1732.196,1734.357,5195,77.42099999999982,79.58199999999988,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
Bourne speeds through the flames.,1734.997,1736.458,5195,79.95249999999999,81.95249999999999,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
Another Molotov cocktail hits the asset's car.,1737.919,1740.24,5195,83.144,85.46499999999992,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
"With his hood on fire, the asset follows Bourne and Nicky up a steep winding hill.",1742.701,1746.823,5195,87.92599999999993,92.048,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
"At a dead end, Bourne turns up a flight of stairs.",1750.4,1752.922,5195,95.625,98.14699999999992,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
The asset crashes into a wall.,1753.983,1755.925,5195,99.17899999999986,101.17899999999986,2017/5sNY4Rn7bYI,tt4196776,Jason Bourne,4
The asset peers through his rifle scope.,1871.09,1872.911,5195,2.6905000000000427,4.690500000000043,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
Born and Nikki race up a narrow street past explosions.,1874.972,1878.935,5195,6.662000000000035,10.625,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
Born swerves to avoid an overturned flaming car.,1882.978,1885.66,5195,14.66800000000012,17.350000000000136,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
Live feed from the asset's scope plays in the control room.,1889.377,1892.118,5195,21.067000000000007,23.808,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
Dewey looks on.,1893.058,1893.818,5195,24.128000000000043,26.128000000000043,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
Born weaves around police vehicles.,1896.159,1897.96,5195,27.74950000000013,29.74950000000013,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
The asset tracks them into a cloud of smoke.,1899.72,1901.761,5195,31.41000000000008,33.45100000000002,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
"As they emerge, he shoots Nikki.",1907.683,1909.303,5195,39.183000000000106,41.183000000000106,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
"She lands hard, and Born crashes over a parked car.",1911.004,1913.805,5195,42.69399999999996,45.49500000000012,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
The asset's scope shows Nicky lying still in the middle of the street.,1918.081,1921.222,5195,49.77099999999996,52.91200000000004,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
"A helicopter flies high above the city, shining a spotlight on the asset's rooftop.",1923.482,1927.743,5195,55.172000000000025,59.43299999999999,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
"Peering through the scope, the killer searches the area around Nicky's body.",1929.523,1933.004,5195,61.212999999999965,64.69399999999996,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
Dewey and Heather look on.,1935.524,1936.685,5195,66.79449999999997,68.79449999999997,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
"On the ground, Bourne opens his eyes, then quickly takes cover against the parked car.",1944.736,1948.98,5195,76.42600000000016,80.67000000000007,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
"Lying on his back, he winces.",1950.341,1951.862,5195,81.79150000000004,83.79150000000004,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
He props himself up and finds Nikki struggling to breathe on her back.,1954.945,1958.408,5195,86.63499999999999,90.09799999999996,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
Bourne looks at the helicopter hovering over the asset's building.,1962.691,1965.433,5195,94.38100000000009,97.12300000000003,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
The aircraft moves in spotlight.,1972.455,1974.097,5195,103.966,105.966,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
A large tactical team approaches the building entrance.,1974.697,1977.119,5195,106.38699999999994,108.80899999999995,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
Heather turns to Dewey.,1984.106,1985.106,5195,115.29600000000003,117.29600000000003,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
"Dewey studies the large monitors, then uses an earpiece.",1992.913,1995.756,5195,124.60300000000008,127.44600000000014,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
"On the street, Nikki looks at Born.",2001.675,2003.276,5195,133.1655000000001,135.1655000000001,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
He crawls toward her.,2003.756,2004.657,5195,134.89650000000006,136.89650000000006,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
"Trembling, she holds her stare on him.",2009.159,2010.939,5195,140.73900000000015,142.73900000000015,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
Born hides behind the wrecked motorcycle.,2014.601,2016.482,5195,146.2315000000001,148.2315000000001,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
Born stares tensely.,2022.364,2023.445,5195,153.59450000000004,155.59450000000004,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
Nikki rolls onto her side.,2027.089,2028.39,5195,158.42950000000008,160.42950000000008,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
The asset shoots her.,2029.551,2030.532,5195,160.73149999999998,162.73149999999998,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
The small key lands near Bourne.,2031.272,2032.853,5195,162.75250000000003,164.75250000000003,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
He stares into Nikki's lifeless eyes.,2035.615,2037.536,5195,167.2655000000001,169.2655000000001,2017/AnJm-acXQCo,tt4196776,Jason Bourne,5
Born aims at his leg.,4258.571,4259.471,5195,16.270999999999738,18.27099999999973,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
The asset runs through the crowd.,4260.812,4262.233,5195,18.772500000000043,20.772500000000043,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
Heather's agents scan the area.,4263.533,4265.094,5195,21.56350000000021,23.56350000000021,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
"On a roof, Bourne pins Smith to a brick wall.",4272.322,4274.803,5195,30.57200000000013,33.053,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
"Glaring, Bourne punches him.",4289.453,4291.215,5195,47.58400000000031,49.58400000000031,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
The asset continues searching.,4292.275,4293.636,5195,50.20550000000005,52.20550000000005,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
Bourne holds Smith over the roof's edge.,4295.217,4296.999,5195,53.35799999999975,55.35799999999975,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
In the flashback...,4310.296,4311.057,5195,67.92650000000006,69.92650000000006,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
The car explodes.,4319.042,4320.143,5195,76.84250000000023,78.84250000000023,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
Born Neils over his father.,4320.663,4322.144,5195,78.65349999999992,80.65349999999992,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
"Staring in Smith's eyes, Bourne pulls him closer.",4359.192,4361.895,5195,117.44200000000006,120.1450000000005,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
"In the flashback, Bourne kneels over his father.",4367.469,4369.731,5195,125.71900000000012,127.98099999999982,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
"He spots the departing SUV, its driver still obscured.",4370.491,4373.654,5195,128.74100000000004,131.9040000000005,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
Bourne takes Smith's earpiece and puts it in his own ear.,4384.242,4386.744,5195,142.49200000000025,144.99399999999974,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
Born spots the asset and recalls him as the driver of the departing SUV.,4393.32,4397.462,5195,151.56999999999977,155.7120000000005,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
Born uses Smith as a shield.,4398.502,4399.963,5195,156.48250000000013,158.48250000000013,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
Ian Smith fall off the roof.,4402.184,4403.705,5195,160.19450000000015,162.19450000000015,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
"Born grabs hold of a wire, which coils around his leg, swinging him into a small structure near the ground.",4404.586,4409.948,5195,162.83600000000033,168.1980000000004,2017/NzJH4towI_A,tt4196776,Jason Bourne,6
Bourne aims his gun at a security guard.,5391.151,5392.992,5195,1.694460895,3.694460895,2017/yvtb9A9ai9Q,tt4196776,Jason Bourne,7
He enters the auditorium.,5394.313,5395.294,5195,4.4262499142974985,6.4262499142974985,2017/yvtb9A9ai9Q,tt4196776,Jason Bourne,7
Bourne spots a grate in the wall.,5401.6,5403.121,5195,11.98266631963877,13.98266631963877,2017/yvtb9A9ai9Q,tt4196776,Jason Bourne,7
The asset aims his rifle through the grate.,5406.264,5408.186,5195,16.846790655192436,18.84679065519244,2017/yvtb9A9ai9Q,tt4196776,Jason Bourne,7
Bourne shines a spotlight.,5411.489,5412.65,5195,21.69091653526023,23.69091653526023,2017/yvtb9A9ai9Q,tt4196776,Jason Bourne,7
The bullet hits Kaloor's shoulder.,5414.77,5416.051,5195,25.03165852417785,27.03165852417785,2017/yvtb9A9ai9Q,tt4196776,Jason Bourne,7
"Borne fires at the asset, hitting him in the arm.",5416.931,5419.153,5195,27.552041102491305,29.773869506973607,2017/yvtb9A9ai9Q,tt4196776,Jason Bourne,7
Agents chase him.,5422.816,5423.637,5195,32.847054928060416,34.847054928060416,2017/yvtb9A9ai9Q,tt4196776,Jason Bourne,7
Heather hurries off.,5426.259,5427.119,5195,36.309287534054064,38.309287534054064,2017/yvtb9A9ai9Q,tt4196776,Jason Bourne,7
The asset runs through the access corridor.,5429.741,5431.603,5195,40.29197994406791,42.29197994406791,2017/yvtb9A9ai9Q,tt4196776,Jason Bourne,7
"As people rush from the auditorium, Borne conceals his pistol.",5432.543,5435.506,5195,43.16283545477194,46.12560663500621,2017/yvtb9A9ai9Q,tt4196776,Jason Bourne,7
Borne hides among the fleeing audience.,5436.687,5438.428,5195,47.17694820647027,49.17694820647027,2017/yvtb9A9ai9Q,tt4196776,Jason Bourne,7
Agents follow the crowd through a set of double doors into a service hallway.,5439.769,5443.031,5195,50.38827742182216,53.65002551156945,2017/yvtb9A9ai9Q,tt4196776,Jason Bourne,7
one of the agents spots him.,5445.102,5446.222,5195,55.28082233073727,57.28082233073727,2017/yvtb9A9ai9Q,tt4196776,Jason Bourne,7
